source,target
C00041582,11843169
C00041585,11843170
C00041583,11843171
C00041584,11843172
C00054373,11843273
C00054376,11843274
C00054374,11843277
C00041363,11843312
C00041245,11843704
C00047877,11843845
C00041625,11844109
C00041356,11844239
C00041773,11844355
C00030318,11844491
C00030319,11844492
C00030321,11844493
C00030322,11844494
C00041760,11844624
C00041761,11844625
C00041762,11844626
C00041763,11844627
C00041764,11844628
C00041296,11844767
C00041236,11844768
C00038244,11847506
C00032120,11847901
C00032121,11847902
C00055665,11848142
C00015833,11851219
C00045480,11851248
C00054707,11854951
C00055838,11858788
C00032517,11859087
C00034844,11859088
C00001115,11859679
C00011201,11861108
C00001343,11862171
C00023323,11869525
C00029494,11869658
C00055768,11869789
C00043120,11870267
C00027616,11870384
C00024281,11870794
C00020821,11872340
C00036928,11873470
C00037111,11874659
C00011512,11875005
C00047861,11875353
C00042123,11875921
C00007321,11875937
C00047967,11876038
C00012852,11876195
C00053369,11876210
C00012815,11877394
C00020952,11896611
C00045867,11900994
C00018579,11902899
C00030519,11908458
C00030520,11908458
C00034409,11944602
C00045226,11944683
C00045227,11944687
C00042825,11948666
C00006563,11949444
C00029778,11949626
C00054135,11952944
C00015845,11953464
C00042522,11953542
C00016839,11953649
C00052367,11953814
C00052312,11953816
C00052256,11953821
C00001584,11953901
C00001586,11953905
C00001592,11953907
C00001594,11953909
C00001602,11953911
C00002411,11953921
C00003457,11953925
C00003367,11953939
C00018092,11953962
C00053761,11954074
C00000571,11954191
C00009685,11954193
C00029080,11954679
C00026894,11954806
C00000105,11954881
C00053006,11955368
C00043725,11956143
C00022714,11957828
C00027455,11958181
C00003378,11962128
C00011647,11964091
C00007253,11966109
C00053821,11966124
C00023033,11966451
C00046047,11967401
C00037971,11968296
C00010279,11968369
C00036521,11968389
C00043065,11968391
C00054413,11968423
C00036484,11968448
C00005532,11968470
C00049169,11968496
C00049171,11968497
C00019131,11968628
C00011130,11968642
C00004251,11968644
C00005639,11968829
C00014839,11968833
C00037761,11968906
C00035453,11969002
C00021609,11969562
C00017588,11969970
C00011352,11970174
C00026884,11972305
C00014821,11972329
C00040986,11972357
C00049170,11972359
C00054109,11972361
C00013708,11972372
C00004450,11972378
C00037551,11972423
C00037666,11972435
C00037668,11972436
C00037762,11972455
C00037830,11972467
C00037900,11972477
C00045112,11972479
C00017892,11973221
C00024548,11973222
C00028755,11974306
C00026854,11975377
C00028072,11977025
C00037244,11977061
C00021793,11977127
C00006777,11979367
C00015066,11981475
C00014195,11982640
C00014196,11982641
C00013046,11983230
C00015258,11983285
C00053080,11988272
C00033819,11988273
C00029645,11988345
C00052458,11990358
C00007078,11992148
C00041305,11993928
C00041306,11993929
C00041682,11994179
C00041681,11994181
C00041734,11994447
C00041736,11994448
C00041733,11994451
C00041735,11994452
C00041389,11994821
C00041388,11994823
C00041282,11994943
C00001676,12000107
C00029619,12000158
C00041273,12000323
C00054333,12000570
C00032041,12001894
C00019405,12004175
C00010201,12004232
C00047901,12004512
C00031038,12004524
C00047479,12004580
C00044954,12009778
C00036883,12009781
C00052567,12011152
C00052764,12011153
C00052738,12011795
C00036276,12011811
C00036277,12011812
C00026360,12015755
C00046386,12016097
C00029820,12016584
C00047660,12016585
C00028376,12016599
C00036568,12016631
C00014479,12017381
C00012855,12017635
C00026821,12018181
C00022093,12018261
C00023615,12018901
C00037574,12018904
C00037575,12018905
C00006499,12018906
C00038674,12019028
C00040825,12019202
C00046359,12019474
C00032824,12019949
C00032825,12019950
C00041128,12020562
C00048249,12026489
C00036857,12037261
C00028278,12040014
C00027270,12040990
C00037404,12041553
C00026751,12041884
C00028506,12042006
C00028508,12042008
C00054939,12042133
C00037065,12044296
C00019159,12044334
C00019161,12044335
C00014089,12044363
C00036519,12046000
C00020145,12046149
C00033351,12047370
C00033352,12047371
C00033353,12047372
C00005140,12047524
C00005613,12047525
C00020538,12047616
C00045377,12049600
C00049009,12050020
C00021331,12050458
C00037891,12050611
C00037892,12050612
C00033644,12050675
C00043962,12050678
C00011114,12050715
C00019915,12050842
C00004574,12051258
C00010942,12051635
C00019069,12051845
C00018965,12051847
C00036286,12051850
C00022306,12067184
C00026810,12067194
C00044791,12067305
C00044792,12067306
C00044790,12067312
C00026510,12067327
C00021988,12068480
C00021430,12068481
C00031907,12068483
C00027781,12068803
C00014650,12069327
C00038287,12070151
C00031952,12070586
C00045006,12070588
C00054745,12070590
C00026739,12070888
C00039548,12071612
C00053612,12072821
C00028399,12074185
C00031077,12082076
C00018299,12082285
C00024473,12082288
C00024475,12082289
C00024576,12082290
C00035975,12082492
C00019754,12083341
C00052759,12084411
C00031559,12084539
C00036348,12084866
C00038304,12084957
C00022061,12084974
C00036403,12085295
C00052110,12085390
C00032417,12085449
C00016966,12085452
C00014718,12085665
C00014719,12085666
C00006554,12085730
C00014526,12085731
C00013809,12085822
C00036697,12086789
C00037462,12086837
C00014693,12087758
C00053376,12088155
C00027158,12088673
C00032276,12088767
C00041053,12092513
C00028047,12094608
C00028048,12094609
C00053231,12095038
C00003042,12095091
C00010851,12095093
C00038210,12095915
C00017335,12095918
C00031572,12095933
C00011134,12096314
C00019033,12096315
C00052102,12096323
C00032173,12096379
C00014528,12096478
C00036022,12096973
C00005946,12096979
C00027119,12096980
C00019714,12097013
C00019715,12097014
C00013067,12097072
C00012490,12097073
C00036005,12097135
C00036000,12097136
C00046673,12097136
C00036023,12097137
C00055756,12097239
C00006650,12098017
C00035826,12098358
C00014122,12098358
C00005842,12098403
C00014174,12098451
C00033588,12110169
C00025149,12110672
C00036863,12110705
C00037092,12114128
C00052435,12114592
C00014180,12114693
C00031230,12114716
C00021237,12114750
C00029572,12114760
C00050314,12114762
C00036124,12115380
C00036125,12115381
C00031863,12115382
C00034543,12115383
C00023160,12115568
C00038019,12115994
C00032253,12116652
C00031397,12116653
C00032075,12116700
C00026585,12116891
C00030788,12118082
C00053504,12118084
C00011464,12132774
C00003668,12132805
C00035869,12132833
C00009850,12132870
C00006361,12133241
C00026307,12133309
C00037806,12133313
C00035189,12133315
C00015653,12134544
C00015655,12134546
C00015656,12134547
C00044603,12135130
C00035795,12135218
C00019193,12135220
C00019194,12135221
C00019196,12135222
C00019197,12135223
C00012798,12135225
C00031581,12136677
C00031582,12136678
C00031583,12136679
C00031588,12136681
C00031587,12136682
C00014499,12137189
C00035856,12137244
C00035834,12137388
C00045678,12137392
C00045679,12137393
C00042283,12137740
C00029824,12137742
C00042761,12138027
C00024469,12138542
C00027358,12143915
C00031868,12143978
C00032263,12143978
C00031899,12143979
C00002470,12143979
C00053910,12144635
C00027137,12144637
C00045570,12145738
C00036061,12146298
C00055208,12146897
C00035210,12147447
C00035870,12147789
C00026642,12147974
C00050272,12148763
C00035941,12148907
C00031400,12148908
C00020513,12149910
C00035891,12150038
C00035892,12150039
C00035593,12150227
C00028152,12150809
C00000898,12151291
C00035751,12151292
C00021270,12152394
C00035435,12153964
C00020381,12167437
C00047344,12168814
C00047345,12168815
C00043880,12173109
C00055987,12176089
C00052746,12178329
C00044201,12178518
C00053759,12179190
C00053760,12179191
C00044743,12179192
C00025379,12181957
C00001947,12181958
C00032542,12187319
C00034869,12187536
C00022307,12189408
C00039633,12192125
C00026719,12195494
C00026584,12205645
C00019485,12211449
C00038190,12214329
C00029500,12214333
C00052606,12216540
C00026467,12226280
C00030791,12230454
C00032641,12232585
C00000392,12235228
C00001214,12235229
C00035881,12240297
C00053677,12255959
C00055411,12281224
C00054806,12287152
C00004739,12289982
C00023056,12299845
C00025737,12299860
C00024836,12299861
C00024838,12299863
C00027913,12299863
C00011644,12299867
C00011642,12299868
C00000560,12299928
C00022890,12299936
C00021355,12299954
C00041689,12299960
C00012195,12299961
C00021120,12299966
C00007723,12299980
C00020299,12300028
C00025880,12300056
C00021904,12300069
C00002981,12300074
C00052557,12300117
C00012472,12300118
C00045682,12300127
C00055588,12300137
C00011610,12300142
C00011606,12300146
C00025296,12300156
C00025397,12300156
C00051994,12300156
C00055202,12300212
C00021883,12301987
C00048433,12302100
C00020044,12302128
C00054575,12302132
C00029865,12302134
C00020365,12302138
C00024371,12302149
C00028245,12302150
C00027626,12302152
C00011163,12302182
C00040493,12302184
C00020150,12302222
C00035184,12302225
C00020065,12302226
C00020066,12302227
C00034905,12302227
C00020154,12302228
C00037106,12302230
C00037928,12302242
C00020067,12302243
C00000697,12302266
C00053010,12302278
C00055203,12302281
C00054641,12302289
C00055539,12302290
C00032536,12302371
C00002641,12302390
C00049366,12302400
C00049285,12302445
C00027309,12302501
C00025782,12302502
C00032801,12302507
C00000738,12302525
C00023338,12302553
C00031336,12302571
C00052740,12302589
C00021731,12302591
C00036889,12302592
C00027384,12302705
C00025104,12302744
C00023766,12302764
C00006537,12302838
C00009513,12302850
C00001212,12302887
C00023456,12302910
C00001129,12302977
C00018698,12303081
C00036273,12303211
C00003032,12303211
C00003117,12303259
C00020289,12303261
C00009415,12303305
C00024381,12303690
C00039860,12303692
C00025153,12303796
C00004777,12303802
C00021863,12303897
C00055430,12303927
C00054066,12303930
C00055392,12303931
C00054421,12304001
C00027330,12304031
C00026099,12304036
C00051786,12304043
C00026149,12304090
C00012749,12304105
C00012170,12304107
C00003240,12304109
C00028251,12304132
C00027533,12304159
C00025399,12304178
C00038705,12304185
C00000163,12304193
C00012803,12304196
C00053684,12304198
C00031284,12304199
C00021272,12304215
C00031766,12304215
C00035451,12304220
C00036618,12304222
C00030346,12304273
C00022312,12304284
C00009775,12304285
C00025218,12304286
C00025222,12304288
C00003652,12304306
C00005371,12304327
C00005373,12304327
C00025453,12304371
C00025464,12304373
C00011006,12304469
C00025944,12304475
C00003190,12304477
C00022868,12304513
C00012865,12304524
C00053806,12304570
C00027631,12304582
C00012913,12304585
C00009006,12304590
C00056007,12304607
C00035331,12304631
C00009440,12304682
C00021628,12304724
C00012807,12304746
C00038069,12304747
C00003162,12304749
C00020421,12304812
C00020422,12304815
C00037373,12304849
C00021758,12304853
C00021762,12304856
C00021759,12304857
C00020424,12304930
C00034985,12304981
C00008997,12305024
C00008998,12305025
C00052336,12305090
C00035375,12305110
C00004199,12305153
C00020833,12305168
C00046621,12305177
C00046043,12305182
C00046778,12305182
C00033651,12305183
C00052866,12305221
C00024365,12305242
C00021230,12305246
C00021229,12305247
C00021143,12305252
C00027174,12305286
C00054248,12305297
C00012040,12305301
C00025611,12305304
C00031896,12305324
C00047212,12305373
C00013034,12305397
C00013033,12305398
C00034753,12305411
C00013445,12305449
C00005049,12305452
C00054267,12305517
C00055566,12305530
C00036931,12305551
C00039604,12305580
C00012580,12305607
C00025667,12305611
C00023250,12305639
C00011714,12305706
C00026476,12305721
C00004543,12305751
C00011126,12305823
C00031373,12305842
C00056091,12305922
C00002291,12305922
C00044075,12305924
C00043799,12305934
C00021899,12305940
C00034117,12305974
C00036033,12305984
C00001117,12306006
C00023648,12306042
C00020041,12306049
C00020051,12306052
C00029671,12306053
C00037022,12306059
C00027381,12306127
C00029665,12306155
C00044566,12306160
C00049120,12306160
C00026330,12306739
C00007743,12306739
C00026312,12306747
C00007691,12306747
C00002209,12306750
C00025309,12306781
C00025311,12306781
C00003212,12306850
C00046983,12306902
C00020721,12308598
C00010373,12308602
C00021284,12308615
C00003860,12308618
C00055849,12308635
C00055841,12308660
C00024515,12308697
C00024518,12308698
C00024519,12308699
C00005367,12308708
C00047196,12308806
C00025491,12308835
C00021283,12308843
C00007634,12308846
C00021280,12308848
C00025734,12308875
C00025870,12308908
C00052617,12308939
C00011225,12308959
C00022320,12309027
C00021380,12309050
C00025839,12309092
C00049953,12309236
C00055977,12309317
C00011010,12309318
C00013223,12309334
C00004273,12309350
C00009441,12309400
C00023783,12309443
C00012011,12309449
C00012012,12309452
C00008806,12309491
C00025452,12309553
C00025455,12309553
C00029585,12309569
C00036122,12309610
C00025458,12309624
C00000587,12309636
C00025460,12309641
C00021068,12309649
C00021070,12309650
C00021067,12309651
C00033544,12309682
C00000625,12309694
C00041308,12309727
C00016975,12309744
C00011203,12309749
C00030189,12309809
C00012709,12309809
C00012717,12309812
C00012718,12309814
C00049098,12309820
C00025376,12309830
C00025383,12309830
C00011058,12309838
C00011057,12309841
C00011061,12309843
C00024467,12309862
C00005369,12309866
C00017470,12309877
C00017471,12309878
C00008824,12309896
C00028283,12309932
C00032986,12309945
C00020370,12309975
C00020371,12309975
C00020373,12309979
C00012634,12309983
C00020306,12309998
C00000098,12310130
C00000006,12310161
C00000016,12310182
C00000023,12310190
C00025451,12310225
C00050110,12310233
C00039300,12310249
C00016965,12310323
C00042576,12310378
C00036473,12310391
C00024537,12310395
C00020928,12310400
C00027375,12310422
C00036121,12310443
C00025889,12310468
C00030489,12310485
C00021881,12310495
C00025914,12310578
C00006099,12310583
C00053327,12310637
C00002221,12310677
C00000597,12310688
C00021377,12310692
C00005118,12310757
C00031879,12310793
C00026189,12310804
C00055767,12310831
C00027385,12310853
C00027144,12310873
C00025905,12310875
C00008393,12310899
C00021875,12311046
C00053366,12311059
C00023231,12311067
C00055936,12311096
C00010639,12311119
C00025400,12311125
C00034431,12311165
C00053375,12311183
C00025668,12311233
C00025927,12311233
C00004792,12311234
C00012351,12311262
C00013586,12311268
C00033120,12311278
C00037482,12311311
C00056163,12311354
C00038082,12311357
C00012973,12311443
C00025389,12312555
C00011205,12312582
C00029678,12312616
C00026175,12312649
C00048271,12312688
C00039714,12312690
C00025115,12312776
C00025834,12312873
C00050096,12312909
C00003278,12312914
C00025165,12312946
C00020657,12312982
C00009447,12312999
C00047249,12313004
C00001423,12313010
C00030345,12313021
C00036278,12313021
C00020130,12313023
C00017424,12313167
C00051857,12313212
C00006972,12313213
C00021146,12313221
C00003726,12313350
C00044037,12313369
C00021885,12313488
C00025621,12313512
C00021036,12313520
C00027438,12313549
C00027441,12313579
C00027793,12313583
C00027443,12313591
C00013242,12313656
C00038255,12313664
C00022998,12313697
C00035357,12313704
C00035942,12313704
C00026091,12313750
C00028774,12313750
C00012788,12313756
C00004753,12313850
C00008578,12313901
C00026002,12313923
C00023785,12313974
C00021290,12313993
C00005111,12314036
C00020666,12314039
C00005332,12314045
C00035362,12314055
C00028456,12314123
C00016967,12314131
C00053678,12314158
C00054195,12314177
C00039994,12314211
C00000883,12314278
C00031285,12314286
C00011043,12314319
C00004907,12314325
C00053854,12314336
C00010925,12314336
C00021735,12314345
C00009510,12314353
C00026361,12314371
C00009472,12314411
C00023800,12314446
C00033322,12314450
C00003674,12314479
C00032540,12314562
C00055938,12314661
C00013075,12314703
C00021196,12314732
C00004564,12314737
